date,season,week,game_type,home_team,home_score,away_team,away_score,neutral_site
1925-11-29,1925,11,REG,CHI,14,COL,13,0
1925-11-29,1925,11,REG,PRV,7,CIB,7,0
1925-11-29,1925,11,REG,PTB,49,FYJ,0,0
1925-12-05,1925,11,REG,CHI,14,FYJ,7,0
1925-12-06,1925,12,REG,NYG,7,CHI,19,0
1925-12-06,1925,12,REG,PRV,10,GB,13,0
1925-12-06,1925,12,REG,ARI,7,PTB,21,0
1925-12-06,1925,12,REG,CIB,6,CBD,0,0
1925-12-09,1925,12,REG,PRV,9,CHI,6,0
1925-12-10,1925,12,REG,ARI,59,MIL,0,0
1925-12-12,1925,12,REG,CIB,3,FYJ,0,0
1925-12-12,1925,12,REG,DPN,21,CHI,0,0
1925-12-12,1925,12,REG,ARI,13,HAM,0,0
1925-12-13,1925,13,REG,NYG,9,CHI,0,0
1925-12-13,1925,13,REG,PRV,6,FYJ,14,0
1925-12-20,1925,14,REG,CIB,7,FYJ,13,0
1926-09-19,1926,1,REG,DUL,7,KCB,0,0
1926-09-19,1926,1,REG,ARI,14,COL,0,0
1926-09-19,1926,1,REG,GB,21,DPN,0,0
1926-09-19,1926,1,REG,MIL,7,CHI,10,0
1926-09-25,1926,1,REG,FYJ,6,AKR,6,0
1926-09-26,1926,2,REG,ARI,15,LAB,0,0
1926-09-26,1926,2,REG,BFF,7,AKR,0,0
1926-09-26,1926,2,REG,PRV,13,BRL,0,0
1926-09-26,1926,2,REG,GB,6,CHI,6,0
1926-09-26,1926,2,REG,CBD,2,COL,14,0
1926-09-26,1926,2,REG,MIL,6,DPN,0,0
1926-09-26,1926,2,REG,RAC,6,HAM,3,0
1926-09-26,1926,2,REG,HRT,0,NYG,21,0
1926-10-02,1926,2,REG,FYJ,13,HRT,0,0
1926-10-03,1926,3,REG,MIL,0,LAB,6,0
1926-10-03,1926,3,REG,CBD,13,LOU,0,0
1926-10-03,1926,3,REG,PRV,6,NYG,7,0
1926-10-03,1926,3,REG,ARI,20,RAC,0,0
1926-10-03,1926,3,REG,DPN,7,CHI,10,0
1926-10-03,1926,3,REG,HRT,0,FYJ,10,0
1926-10-03,1926,3,REG,AKR,17,HAM,0,0
1926-10-03,1926,3,REG,PTB,3,COL,0,0
1926-10-03,1926,3,REG,BFF,0,DAY,3,0
1926-10-03,1926,3,REG,GB,0,DUL,0,0
1926-10-09,1926,3,REG,FYJ,30,BFF,0,0
1926-10-10,1926,4,REG,PRV,19,COL,0,0
1926-10-10,1926,4,REG,PTB,24,DAY,6,0
1926-10-10,1926,4,REG,HAM,0,DUL,26,0
1926-10-10,1926,4,REG,BRL,6,HRT,0,0
1926-10-10,1926,4,REG,DPN,10,KCB,0,0
1926-10-10,1926,4,REG,RAC,2,MIL,13,0
1926-10-10,1926,4,REG,CHI,7,NYG,0,0
1926-10-10,1926,4,REG,AKR,0,CBD,0,0
1926-10-10,1926,4,REG,GB,7,ARI,13,0
1926-10-16,1926,4,REG,FYJ,6,NYG,0,0
1926-10-16,1926,4,REG,BRL,0,PTB,21,0
1926-10-16,1926,4,REG,COL,0,KCB,9,0
1926-10-17,1926,5,REG,NYG,0,FYJ,6,0
1926-10-17,1926,5,REG,DAY,6,BFF,7,0
1926-10-17,1926,5,REG,PTB,14,BRL,0,0
1926-10-17,1926,5,REG,ARI,0,CHI,16,0
1926-10-17,1926,5,REG,RAC,0,DUL,21,0
1926-10-17,1926,5,REG,CBD,13,LAB,16,0
1926-10-17,1926,5,REG,DPN,47,LOU,0,0
1926-10-17,1926,5,REG,GB,7,MIL,0,0
1926-10-23,1926,5,REG,BRL,20,COL,12,0
1926-10-23,1926,5,REG,FYJ,17,CBD,0,0
1926-10-24,1926,6,REG,DPN,25,AKR,0,0
1926-10-24,1926,6,REG,HRT,16,BRL,6,0
1926-10-24,1926,6,REG,CHI,24,DUL,6,0
1926-10-24,1926,6,REG,NYG,13,KCB,0,0
1926-10-24,1926,6,REG,BFF,0,LAB,0,0
1926-10-24,1926,6,REG,PRV,14,PTB,0,0
1926-10-24,1926,6,REG,MIL,2,ARI,3,0
1926-10-24,1926,6,REG,GB,35,RAC,0,0
1926-10-30,1926,6,REG,FYJ,6,PRV,7,0
1926-10-31,1926,7,REG,HRT,2,KCB,7,0
1926-10-31,1926,7,REG,ARI,0,GB,3,0
1926-10-31,1926,7,REG,PTB,14,BFF,0,0
1926-10-31,1926,7,REG,PRV,3,FYJ,6,0
1926-10-31,1926,7,REG,MIL,6,DUL,7,0
1926-10-31,1926,7,REG,CHI,17,AKR,0,0
1926-10-31,1926,7,REG,DPN,6,CBD,0,0
1926-11-02,1926,7,REG,NYG,7,CBD,7,0
1926-11-06,1926,7,REG,FYJ,33,ARI,7,0
1926-11-07,1926,8,REG,NYG,20,ARI,0,0
1926-11-07,1926,8,REG,PTB,34,AKR,0,0
1926-11-07,1926,8,REG,HRT,16,CBD,7,0
1926-11-07,1926,8,REG,DPN,0,DUL,0,0
1926-11-07,1926,8,REG,MIL,0,GB,21,0
1926-11-07,1926,8,REG,BRL,9,KCB,10,0
1926-11-07,1926,8,REG,PRV,6,LAB,7,0
1926-11-07,1926,8,REG,CHI,34,LOU,0,0
1926-11-07,1926,8,REG,BFF,26,COL,0,0
1926-11-11,1926,8,REG,PTB,10,LAB,0,0
1926-11-11,1926,8,REG,NYG,14,DUL,13,0
1926-11-11,1926,8,REG,PRV,21,CBD,2,0
1926-11-11,1926,8,REG,CHI,10,ARI,0,0
1926-11-13,1926,8,REG,FYJ,10,DUL,0,0
1926-11-14,1926,9,REG,BRL,19,CBD,0,0
1926-11-14,1926,9,REG,PRV,0,KCB,22,0
1926-11-14,1926,9,REG,CHI,10,MIL,7,0
1926-11-14,1926,9,REG,HRT,7,BFF,13,0
1926-11-14,1926,9,REG,GB,14,LOU,0,0
1926-11-14,1926,9,REG,NYG,0,LAB,6,0
1926-11-14,1926,9,REG,PTB,13,DUL,0,0
1926-11-14,1926,9,REG,DPN,0,DAY,0,0
1926-11-20,1926,9,REG,FYJ,35,DAY,0,0
1926-11-21,1926,10,REG,BFF,0,KCB,2,0
1926-11-21,1926,10,REG,PTB,7,HAM,0,0
1926-11-21,1926,10,REG,HRT,16,DAY,0,0
1926-11-21,1926,10,REG,CBD,2,DUL,10,0
1926-11-21,1926,10,REG,CHI,19,GB,13,0
1926-11-21,1926,10,REG,BRL,0,LAB,20,0
1926-11-21,1926,10,REG,NYG,21,PRV,0,0
1926-11-25,1926,10,REG,CBD,0,AKR,0,0
1926-11-25,1926,10,REG,CHI,0,ARI,0,0
1926-11-25,1926,10,REG,FYJ,20,GB,14,0
1926-11-25,1926,10,REG,PTB,8,PRV,0,0
1926-11-25,1926,10,REG,BRL,0,NYG,17,0
1926-11-25,1926,10,REG,DPN,6,LAB,9,0
1926-11-27,1926,10,REG,HRT,0,DUL,16,0
1926-11-27,1926,10,REG,FYJ,7,DPN,6,0
1926-11-28,1926,11,REG,ARI,2,KCB,7,0
1926-11-28,1926,11,REG,CHI,35,CBD,0,0
1926-11-28,1926,11,REG,NYG,27,BRL,0,0
1926-11-28,1926,11,REG,PTB,0,BFF,0,0
1926-11-28,1926,11,REG,DPN,0,GB,7,0
1926-11-28,1926,11,REG,PRV,0,DUL,0,0
1926-12-04,1926,11,REG,CHI,6,FYJ,7,0
1926-12-05,1926,12,REG,KCB,7,LAB,3,0
1926-12-11,1926,12,REG,PRV,0,FYJ,24,0
1926-12-12,1926,13,REG,KCB,12,DUL,7,0
1926-12-12,1926,13,REG,PTB,7,CHI,9,0
1926-12-18,1926,13,REG,PTB,0,FYJ,0,0
1926-12-19,1926,14,REG,GB,3,CHI,3,0
1927-09-18,1927,1,REG,GB,14,DAY,0,0
1927-09-24,1927,1,REG,FYJ,3,DAY,6,0
1927-09-25,1927,2,REG,PRV,0,NYG,8,0
1927-09-25,1927,2,REG,GB,12,CIB,7,0
1927-09-25,1927,2,REG,ARI,0,CHI,9,0
1927-09-25,1927,2,REG,PTB,22,BFF,0,0
1927-10-02,1927,3,REG,PRV,5,BFF,0,0
1927-10-02,1927,3,REG,GB,6,CHI,7,0
1927-10-02,1927,3,REG,ARI,19,PTB,7,0
1927-10-02,1927,3,REG,DAY,3,NYA,6,0
1927-10-02,1927,3,REG,CIB,0,NYG,0,0
1927-10-08,1927,3,REG,FYJ,0,DAY,0,0
1927-10-09,1927,4,REG,CIB,7,NYA,13,0
1927-10-09,1927,4,REG,ARI,7,DAY,0,0
1927-10-09,1927,4,REG,GB,20,DUL,0,0
1927-10-09,1927,4,REG,PTB,0,NYG,19,0
1927-10-12,1927,4,REG,BFF,8,NYA,19,0
1927-10-15,1927,4,REG,FYJ,54,BFF,0,0
1927-10-16,1927,5,REG,GB,13,ARI,0,0
1927-10-16,1927,5,REG,BFF,0,FYJ,23,0
1927-10-16,1927,5,REG,CHI,12,NYA,0,0
1927-10-16,1927,5,REG,NYG,0,CIB,6,0
1927-10-16,1927,5,REG,PRV,3,PTB,6,0
1927-10-22,1927,5,REG,FYJ,0,NYG,13,0
1927-10-23,1927,6,REG,PTB,0,DUL,27,0
1927-10-23,1927,6,REG,CHI,14,CIB,12,0
1927-10-23,1927,6,REG,PRV,7,DAY,0,0
1927-10-23,1927,6,REG,GB,13,NYA,0,0
1927-10-23,1927,6,REG,NYG,27,FYJ,0,0
1927-10-29,1927,6,REG,FYJ,7,PRV,20,0
1927-10-30,1927,7,REG,ARI,6,NYA,7,0
1927-10-30,1927,7,REG,NYG,16,PTB,0,0
1927-10-30,1927,7,REG,CHI,14,DAY,6,0
1927-10-30,1927,7,REG,CIB,21,DUL,20,0
1927-10-30,1927,7,REG,PRV,14,FYJ,0,0
1927-11-05,1927,7,REG,FYJ,10,PTB,0,0
1927-11-06,1927,8,REG,PTB,9,FYJ,0,0
1927-11-06,1927,8,REG,NYG,21,DUL,0,0
1927-11-06,1927,8,REG,CHI,0,PRV,0,0
1927-11-06,1927,8,REG,ARI,6,GB,6,0
1927-11-06,1927,8,REG,CIB,15,NYA,0,0
1927-11-08,1927,8,REG,NYA,26,CHI,6,0
1927-11-08,1927,8,REG,NYG,25,PRV,0,0
1927-11-11,1927,8,REG,PTB,12,NYA,19,0
1927-11-12,1927,8,REG,FYJ,22,CIB,0,0
1927-11-13,1927,9,REG,GB,6,DAY,0,0
1927-11-13,1927,9,REG,NYA,20,ARI,6,0
1927-11-13,1927,9,REG,CHI,30,PTB,12,0
1927-11-13,1927,9,REG,PRV,13,DUL,7,0
1927-11-13,1927,9,REG,CIB,37,FYJ,0,0
1927-11-19,1927,9,REG,FYJ,12,ARI,8,0
1927-11-20,1927,10,REG,PRV,0,CIB,22,0
1927-11-20,1927,10,REG,NYG,28,ARI,7,0
1927-11-20,1927,10,REG,PTB,6,DUL,0,0
1927-11-20,1927,10,REG,CHI,14,GB,6,0
1927-11-24,1927,10,REG,NYA,19,CIB,30,0
1927-11-24,1927,10,REG,CHI,0,ARI,3,0
1927-11-24,1927,10,REG,FYJ,9,GB,17,0
1927-11-24,1927,10,REG,PTB,6,PRV,0,0
1927-11-26,1927,10,REG,DUL,0,FYJ,6,0
1927-11-27,1927,11,REG,PRV,14,NYA,7,0
1927-11-27,1927,11,REG,NYG,13,CHI,7,0
1927-11-27,1927,11,REG,ARI,7,CIB,32,0
1927-12-03,1927,11,REG,NYA,0,PRV,9,0
1927-12-03,1927,11,REG,CIB,20,DUL,0,0
1927-12-03,1927,11,REG,CHI,0,FYJ,0,0
1927-12-04,1927,12,REG,NYG,14,NYA,0,0
1927-12-04,1927,12,REG,PRV,20,PTB,0,0
1927-12-04,1927,12,REG,CHI,9,FYJ,0,0
1927-12-10,1927,12,REG,NYA,6,FYJ,6,0
1927-12-11,1927,13,REG,NYG,13,NYA,0,0
1927-12-11,1927,13,REG,CHI,27,DUL,14,0
1928-09-23,1928,1,REG,ARI,0,CHI,15,0
1928-09-23,1928,1,REG,GB,9,FYJ,19,0
1928-09-29,1928,1,REG,FYJ,6,DAY,0,0
1928-09-30,1928,2,REG,PRV,20,NYA,7,0
1928-09-30,1928,2,REG,PTB,6,NYG,12,0
1928-09-30,1928,2,REG,GB,12,CHI,12,0
1928-10-07,1928,3,REG,ARI,7,DAY,0,0
1928-10-07,1928,3,REG,PRV,6,FYJ,10,0
1928-10-07,1928,3,REG,GB,0,NYG,6,0
1928-10-07,1928,3,REG,PTB,9,NYA,7,0
1928-10-13,1928,3,REG,FYJ,0,NYA,13,0
1928-10-14,1928,4,REG,PRV,28,DAY,0,0
1928-10-14,1928,4,REG,CHI,13,NYG,0,0
1928-10-14,1928,4,REG,GB,20,ARI,0,0
1928-10-14,1928,4,REG,NYA,12,DWL,35,0
1928-10-20,1928,4,REG,FYJ,13,DAY,9,0
1928-10-21,1928,5,REG,CHI,6,GB,16,0
1928-10-21,1928,5,REG,DWL,28,NYG,0,0
1928-10-21,1928,5,REG,NYA,6,PRV,12,0
1928-10-28,1928,6,REG,GB,17,DAY,0,0
1928-10-28,1928,6,REG,PRV,13,PTB,6,0
1928-10-28,1928,6,REG,NYA,7,NYG,10,0
1928-10-28,1928,6,REG,CHI,0,DWL,6,0
1928-11-03,1928,6,REG,FYJ,25,DWL,7,0
1928-11-04,1928,7,REG,PRV,7,DWL,0,0
1928-11-04,1928,7,REG,PTB,14,GB,26,0
1928-11-04,1928,7,REG,CHI,27,NYA,0,0
1928-11-04,1928,7,REG,NYG,0,FYJ,0,0
1928-11-06,1928,7,REG,NYG,13,PTB,7,0
1928-11-10,1928,7,REG,FYJ,19,PTB,0,0
1928-11-11,1928,8,REG,NYG,19,DWL,19,0
1928-11-11,1928,8,REG,PTB,0,FYJ,24,0
1928-11-11,1928,8,REG,CHI,27,DAY,0,0
1928-11-11,1928,8,REG,GB,0,NYA,0,0
1928-11-17,1928,8,REG,FYJ,6,PRV,6,0
1928-11-18,1928,9,REG,NYG,0,GB,7,0
1928-11-18,1928,9,REG,DWL,13,NYA,0,0
1928-11-18,1928,9,REG,CHI,13,PTB,6,0
1928-11-18,1928,9,REG,PRV,6,FYJ,0,0
1928-11-24,1928,9,REG,FYJ,19,ARI,0,0
1928-11-25,1928,10,REG,NYA,19,ARI,0,0
1928-11-25,1928,10,REG,PRV,16,NYG,0,0
1928-11-25,1928,10,REG,DWL,14,CHI,7,0
1928-11-25,1928,10,REG,PTB,26,GB,0,0
1928-11-29,1928,10,REG,DWL,33,DAY,0,0
1928-11-29,1928,10,REG,CHI,34,ARI,0,0
1928-11-29,1928,10,REG,FYJ,2,GB,0,0
1928-11-29,1928,10,REG,PTB,0,PRV,7,0
1928-12-02,1928,11,REG,CHI,28,FYJ,6,0
1928-12-02,1928,11,REG,PRV,7,GB,7,0
1928-12-02,1928,11,REG,NYG,13,NYA,19,0
1928-12-08,1928,11,REG,NYG,0,FYJ,7,0
1928-12-09,1928,12,REG,CHI,0,GB,6,0
1928-12-09,1928,12,REG,NYA,6,DWL,34,0
1928-12-15,1928,12,REG,CHI,0,FYJ,19,0
1928-12-16,1928,13,REG,NYA,7,NYG,6,0
1929-09-22,1929,1,REG,MNN,6,CHI,19,0
1929-09-22,1929,1,REG,GB,9,DAY,0,0
1929-09-28,1929,1,REG,FYJ,14,DAY,7,0
1929-09-29,1929,2,REG,PRV,41,DAY,0,0
1929-09-29,1929,2,REG,GB,23,CHI,0,0
1929-09-29,1929,2,REG,BFF,3,ARI,9,0
1929-09-29,1929,2,REG,TOR,0,NYG,0,0
1929-10-05,1929,2,REG,FYJ,19,BFF,0,0
1929-10-06,1929,3,REG,MNN,6,CHI,7,0
1929-10-06,1929,3,REG,TOR,7,PTB,0,0
1929-10-06,1929,3,REG,PRV,0,NYG,7,0
1929-10-06,1929,3,REG,BFF,0,FYJ,13,0
1929-10-06,1929,3,REG,SIS,12,DAY,0,0
1929-10-06,1929,3,REG,GB,9,ARI,2,0
1929-10-13,1929,4,REG,PRV,7,TOR,0,0
1929-10-13,1929,4,REG,MNN,14,ARI,7,0
1929-10-13,1929,4,REG,BFF,0,CHI,16,0
1929-10-13,1929,4,REG,PTB,41,DAY,0,0
1929-10-13,1929,4,REG,GB,14,FYJ,2,0
1929-10-13,1929,4,REG,NYG,19,SIS,9,0
1929-10-19,1929,4,REG,FYJ,6,TOR,6,0
1929-10-20,1929,5,REG,NYG,32,FYJ,0,0
1929-10-20,1929,5,REG,CHI,0,ARI,0,0
1929-10-20,1929,5,REG,GB,24,MNN,0,0
1929-10-20,1929,5,REG,PRV,7,BFF,7,0
1929-10-20,1929,5,REG,PTB,13,TOR,19,0
1929-10-26,1929,5,REG,FYJ,6,SIS,6,0
1929-10-27,1929,6,REG,CHI,27,MNN,0,0
1929-10-27,1929,6,REG,PTB,14,BFF,6,0
1929-10-27,1929,6,REG,SIS,0,FYJ,3,0
1929-10-27,1929,6,REG,ARI,6,GB,7,0
1929-10-27,1929,6,REG,NYG,19,PRV,0,0
1929-10-29,1929,6,REG,PTB,6,TOR,0,0
1929-11-02,1929,6,REG,FYJ,8,ARI,0,0
1929-11-03,1929,7,REG,SIS,0,TOR,0,0
1929-11-03,1929,7,REG,CHI,14,NYG,26,0
1929-11-03,1929,7,REG,MNN,6,GB,16,0
1929-11-05,1929,7,REG,SIS,7,PRV,7,0
1929-11-05,1929,7,REG,BFF,6,NYG,45,0
1929-11-06,1929,7,REG,PRV,0,ARI,16,0
1929-11-09,1929,7,REG,FYJ,7,PRV,0,0
1929-11-10,1929,8,REG,NYG,22,TOR,0,0
1929-11-10,1929,8,REG,SIS,14,PTB,6,0
1929-11-10,1929,8,REG,ARI,8,MNN,0,0
1929-11-10,1929,8,REG,CHI,0,GB,14,0
1929-11-10,1929,8,REG,PRV,6,FYJ,7,0
1929-11-16,1929,8,REG,FYJ,20,CHI,14,0
1929-11-17,1929,9,REG,TOR,0,FYJ,0,0
1929-11-17,1929,9,REG,ARI,0,GB,12,0
1929-11-17,1929,9,REG,PRV,19,MNN,16,0
1929-11-17,1929,9,REG,NYG,34,CHI,0,0
1929-11-17,1929,9,REG,PTB,12,BFF,7,0
1929-11-23,1929,9,REG,FYJ,24,MNN,0,0
1929-11-24,1929,10,REG,SIS,34,MNN,0,0
1929-11-24,1929,10,REG,NYG,6,GB,20,0
1929-11-24,1929,10,REG,ARI,19,DAY,0,0
1929-11-24,1929,10,REG,CHI,7,BFF,19,0
1929-11-24,1929,10,REG,PRV,20,PTB,6,0
1929-11-28,1929,10,REG,CHI,6,ARI,40,0
1929-11-28,1929,10,REG,SIS,7,NYG,21,0
1929-11-28,1929,10,REG,GB,0,FYJ,0,0
1929-12-01,1929,11,REG,CHI,0,FYJ,0,0
1929-12-01,1929,11,REG,NYG,24,ARI,21,0
1929-12-01,1929,11,REG,PRV,0,GB,25,0
1929-12-01,1929,11,REG,TOR,3,SIS,0,0
1929-12-07,1929,11,REG,NYG,12,FYJ,0,0
1929-12-08,1929,12,REG,TOR,0,ARI,26,0
1929-12-08,1929,12,REG,NYG,31,FYJ,0,0
1929-12-08,1929,12,REG,CHI,0,GB,25,0
1929-12-15,1929,13,REG,CHI,9,NYG,14,0
1930-09-14,1930,1,REG,DET,13,TOR,6,0
1930-09-17,1930,1,REG,TOR,0,NYG,32,0
1930-09-21,1930,2,REG,SIS,12,TOR,6,0
1930-09-21,1930,2,REG,GB,14,ARI,0,0
1930-09-21,1930,2,REG,CHI,0,BKN,0,0
1930-09-23,1930,2,REG,TOR,6,FYJ,13,0
1930-09-24,1930,2,REG,DET,12,BKN,0,0
1930-09-27,1930,2,REG,FYJ,7,SIS,3,0
1930-09-28,1930,3,REG,GB,7,CHI,0,0
1930-09-28,1930,3,REG,PRV,7,NYG,27,0
1930-09-28,1930,3,REG,MNN,7,ARI,7,0
1930-09-28,1930,3,REG,SIS,21,FYJ,0,0
1930-10-01,1930,3,REG,TOR,7,SIS,7,0
1930-10-01,1930,3,REG,PRV,14,FYJ,0,0
1930-10-04,1930,3,REG,FYJ,0,TOR,19,0
1930-10-05,1930,4,REG,DET,0,ARI,0,0
1930-10-05,1930,4,REG,SIS,0,BKN,20,0
1930-10-05,1930,4,REG,MNN,0,CHI,20,0
1930-10-05,1930,4,REG,GB,14,NYG,7,0
1930-10-05,1930,4,REG,PRV,14,TOR,0,0
1930-10-08,1930,4,REG,DET,39,FYJ,7,0
1930-10-08,1930,4,REG,TOR,0,ARI,13,0
1930-10-12,1930,5,REG,BKN,32,TOR,0,0
1930-10-12,1930,5,REG,PRV,9,ARI,7,0
1930-10-12,1930,5,REG,MNN,13,DET,0,0
1930-10-12,1930,5,REG,GB,27,FYJ,12,0
1930-10-12,1930,5,REG,CHI,0,NYG,12,0
1930-10-16,1930,5,REG,NYG,25,ARI,12,0
1930-10-18,1930,5,REG,FYJ,7,BKN,14,0
1930-10-19,1930,6,REG,ARI,6,CHI,32,0
1930-10-19,1930,6,REG,PRV,7,SIS,6,0
1930-10-19,1930,6,REG,TOR,0,BKN,14,0
1930-10-19,1930,6,REG,MNN,0,GB,13,0
1930-10-19,1930,6,REG,NYG,53,FYJ,0,0
1930-10-22,1930,6,REG,DET,7,CHI,6,0
1930-10-25,1930,6,REG,FYJ,7,ARI,34,0
1930-10-26,1930,7,REG,CHI,13,FYJ,7,0
1930-10-26,1930,7,REG,TOR,0,SIS,6,0
1930-10-26,1930,7,REG,ARI,23,DET,13,0
1930-10-26,1930,7,REG,NYG,25,PRV,0,0
1930-10-26,1930,7,REG,GB,19,MNN,0,0
1930-10-30,1930,7,REG,NYG,34,TOR,7,0
1930-11-02,1930,8,REG,PRV,3,BKN,0,0
1930-11-02,1930,8,REG,NYG,9,SIS,7,0
1930-11-02,1930,8,REG,CHI,20,MNN,7,0
1930-11-02,1930,8,REG,ARI,6,FYJ,0,0
1930-11-02,1930,8,REG,GB,47,DET,13,0
1930-11-05,1930,8,REG,DET,6,NYG,19,0
1930-11-08,1930,8,REG,FYJ,20,PRV,7,0
1930-11-09,1930,9,REG,BKN,34,MNN,0,0
1930-11-09,1930,9,REG,CHI,12,GB,13,0
1930-11-09,1930,9,REG,PRV,7,FYJ,7,0
1930-11-09,1930,9,REG,SIS,13,DET,13,0
1930-11-09,1930,9,REG,ARI,7,NYG,13,0
1930-11-15,1930,9,REG,DET,6,FYJ,7,0
1930-11-16,1930,10,REG,ARI,13,GB,6,0
1930-11-16,1930,10,REG,NYG,0,CHI,12,0
1930-11-22,1930,10,REG,CHI,13,FYJ,6,0
1930-11-23,1930,11,REG,PRV,10,MNN,0,0
1930-11-23,1930,11,REG,NYG,13,GB,6,0
1930-11-23,1930,11,REG,BKN,0,SIS,6,0
1930-11-27,1930,11,REG,BKN,33,PRV,12,0
1930-11-27,1930,11,REG,SIS,7,NYG,6,0
1930-11-27,1930,11,REG,GB,25,FYJ,7,0
1930-11-27,1930,11,REG,CHI,6,ARI,0,0
1930-11-30,1930,12,REG,CHI,14,DET,6,0
1930-11-30,1930,12,REG,BKN,7,NYG,6,0
1930-11-30,1930,12,REG,SIS,7,GB,37,0
1930-12-06,1930,12,REG,FYJ,6,NYG,14,0
1930-12-07,1930,13,REG,DET,42,MNN,0,0
1930-12-07,1930,13,REG,CHI,21,GB,0,0
1930-12-07,1930,13,REG,BKN,0,NYG,13,0
1930-12-14,1930,14,REG,DET,6,GB,6,0
1931-09-13,1931,1,REG,DET,14,BKN,0,0
1931-09-13,1931,1,REG,GB,26,CLI,0,0
1931-09-18,1931,1,REG,CHI,21,CLI,0,0
1931-09-20,1931,2,REG,GB,32,BKN,6,0
1931-09-23,1931,2,REG,DET,13,ARI,3,0
1931-09-26,1931,2,REG,CLI,6,BKN,0,0
1931-09-27,1931,3,REG,PRV,6,NYG,14,0
1931-09-27,1931,3,REG,GB,7,CHI,0,0
1931-09-30,1931,3,REG,DET,14,NYG,6,0
1931-10-02,1931,3,REG,FYJ,0,BKN,20,0
1931-10-04,1931,4,REG,PRV,0,FYJ,0,0
1931-10-04,1931,4,REG,GB,27,NYG,7,0
1931-10-04,1931,4,REG,SIS,9,BKN,7,0
1931-10-07,1931,4,REG,DET,6,CLI,0,0
1931-10-10,1931,4,REG,FYJ,0,PRV,6,0
1931-10-11,1931,5,REG,BKN,18,SIS,6,0
1931-10-11,1931,5,REG,GB,26,ARI,7,0
1931-10-11,1931,5,REG,CHI,6,NYG,0,0
1931-10-15,1931,5,REG,DET,19,FYJ,0,0
1931-10-18,1931,6,REG,PRV,6,CLI,13,0
1931-10-18,1931,6,REG,BKN,0,DET,19,0
1931-10-18,1931,6,REG,NYG,7,SIS,0,0
1931-10-18,1931,6,REG,GB,15,FYJ,0,0
1931-10-18,1931,6,REG,CHI,26,ARI,13,0
1931-10-25,1931,7,REG,NYG,27,BKN,0,0
1931-10-25,1931,7,REG,SIS,7,DET,20,0
1931-10-25,1931,7,REG,GB,48,PRV,20,0
1931-10-25,1931,7,REG,CHI,12,FYJ,13,0
1931-10-31,1931,7,REG,FYJ,0,DET,14,0
1931-11-01,1931,8,REG,NYG,14,DET,0,0
1931-11-01,1931,8,REG,SIS,7,PRV,7,0
1931-11-01,1931,8,REG,CHI,2,GB,6,0
1931-11-01,1931,8,REG,BKN,7,ARI,14,0
1931-11-04,1931,8,REG,SIS,13,BKN,0,0
1931-11-08,1931,9,REG,CLI,6,ARI,14,0
1931-11-08,1931,9,REG,CHI,9,DET,6,0
1931-11-08,1931,9,REG,NYG,13,FYJ,0,0
1931-11-08,1931,9,REG,GB,26,SIS,0,0
1931-11-08,1931,9,REG,PRV,7,BKN,0,0
1931-11-11,1931,9,REG,DET,14,SIS,12,0
1931-11-15,1931,10,REG,DET,14,CLI,6,0
1931-11-15,1931,10,REG,NYG,6,CHI,12,0
1931-11-15,1931,10,REG,PRV,6,SIS,0,0
1931-11-15,1931,10,REG,ARI,21,GB,13,0
1931-11-21,1931,10,REG,PRV,13,CLI,7,0
1931-11-22,1931,11,REG,SIS,16,CLI,7,0
1931-11-22,1931,11,REG,BKN,0,CHI,26,0
1931-11-22,1931,11,REG,NYG,10,GB,14,0
1931-11-22,1931,11,REG,ARI,20,DET,19,0
1931-11-26,1931,11,REG,CHI,18,ARI,7,0
1931-11-26,1931,11,REG,PRV,7,GB,38,0
1931-11-26,1931,11,REG,SIS,9,NYG,6,0
1931-11-28,1931,11,REG,ARI,21,CLI,0,0
1931-11-29,1931,12,REG,BKN,0,GB,7,0
1931-11-29,1931,12,REG,NYG,0,PRV,0,0
1931-11-29,1931,12,REG,DET,3,CHI,0,0
1931-12-06,1931,13,REG,CHI,7,GB,6,0
1931-12-06,1931,13,REG,BKN,6,NYG,19,0
1931-12-13,1931,14,REG,CHI,6,NYG,25,0
1932-09-18,1932,1,REG,GB,15,ARI,7,0
1932-09-25,1932,2,REG,SIS,0,BKN,7,0
1932-09-25,1932,2,REG,GB,0,CHI,0,0
1932-09-25,1932,2,REG,DET,7,NYG,0,0
1932-10-02,1932,3,REG,SIS,0,CHI,0,0
1932-10-02,1932,3,REG,DET,7,ARI,7,0
1932-10-02,1932,3,REG,GB,13,NYG,0,0
1932-10-02,1932,3,REG,WSH,0,BKN,14,0
1932-10-09,1932,4,REG,ARI,0,CHI,0,0
1932-10-09,1932,4,REG,GB,15,DET,10,0
1932-10-09,1932,4,REG,WSH,14,NYG,6,0
1932-10-09,1932,4,REG,BKN,6,SIS,7,0
1932-10-16,1932,5,REG,WSH,0,ARI,9,0
1932-10-16,1932,5,REG,NYG,20,BKN,12,0
1932-10-16,1932,5,REG,SIS,7,DET,7,0
1932-10-16,1932,5,REG,CHI,0,GB,2,0
1932-10-20,1932,5,REG,SIS,6,DET,13,0
1932-10-23,1932,6,REG,CHI,27,SIS,7,0
1932-10-23,1932,6,REG,NYG,0,WSH,0,0
1932-10-23,1932,6,REG,GB,13,BKN,0,0
